&REPORT,3631,131017,031556,05034.9862,N,03638.9779,E,41,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031604,05034.9834,N,03639.0383,E,43,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031612,05034.9809,N,03639.1260,E,48,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031620,05034.9763,N,03639.2173,E,38,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031624,05034.9777,N,03639.2471,E,24,74,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031626,05034.9830,N,03639.2546,E,22,35,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031634,05035.0157,N,03639.2482,E,36,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031642,05035.0718,N,03639.2418,E,49,356,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031650,05035.1276,N,03639.2329,E,53,354,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031656,05035.1876,N,03639.2212,E,55,354,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031704,05035.2487,N,03639.2134,E,57,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031710,05035.3087,N,03639.2045,E,54,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031718,05035.3673,N,03639.1942,E,55,354,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031730,05035.4220,N,03639.1853,E,25,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031738,05035.4657,N,03639.1711,E,41,346,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031740,05035.4785,N,03639.1658,E,44,344,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031748,05035.5346,N,03639.1441,E,50,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031752,05035.5577,N,03639.1427,E,50,1,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031756,05035.5886,N,03639.1516,E,52,17,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031758,05035.6042,N,03639.1608,E,54,22,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031800,05035.6248,N,03639.1750,E,48,24,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031804,05035.6504,N,03639.1956,E,34,33,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031808,05035.6575,N,03639.2134,E,29,74,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031812,05035.6589,N,03639.2443,E,34,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031822,05035.6589,N,03639.3370,E,46,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031830,05035.6568,N,03639.4297,E,46,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031838,05035.6582,N,03639.5263,E,51,86,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031840,05035.6593,N,03639.5508,E,50,84,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031846,05035.6664,N,03639.6204,E,51,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031852,05035.6749,N,03639.7066,E,51,84,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031900,05035.6838,N,03639.7941,E,51,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031908,05035.6948,N,03639.8907,E,51,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031914,05035.7033,N,03639.9717,E,47,81,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031916,05035.7044,N,03639.9834,E,47,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031922,05035.7097,N,03640.0477,E,44,82,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031930,05035.7200,N,03640.1365,E,36,78,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031934,05035.7186,N,03640.1637,E,18,130,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031936,05035.7143,N,03640.1649,E,15,181,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031942,05035.7058,N,03640.1431,E,17,251,,0,0,,,,3,0,0,;
&REPORT,3631,131017,031950,05035.7040,N,03640.1147,E,12,260,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032012,05035.7084,N,03640.0968,E,0,291,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032014,05035.7084,N,03640.0968,E,0,0,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032844,05035.7065,N,03640.0774,E,4,305,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032846,05035.7083,N,03640.0735,E,8,355,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032848,05035.7083,N,03640.0735,E,8,354,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032854,05035.7154,N,03640.0889,E,13,83,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032900,05035.7168,N,03640.1031,E,13,86,,0,0,,,,3,0,0,;
&REPORT,3631,131017,032922,05035.7143,N,03640.1173,E,2,234,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033028,05035.7207,N,03640.1418,E,11,68,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033036,05035.7264,N,03640.1894,E,28,78,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033048,05035.7399,N,03640.2795,E,31,78,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033054,05035.7424,N,03640.3233,E,32,81,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033100,05035.7456,N,03640.3722,E,28,82,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033116,05035.7527,N,03640.4636,E,28,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033128,05035.7644,N,03640.5537,E,31,80,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033138,05035.7722,N,03640.6194,E,33,79,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033140,05035.7754,N,03640.6425,E,34,76,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033152,05035.7900,N,03640.7302,E,33,76,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033204,05035.8017,N,03640.8190,E,33,76,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033214,05035.8120,N,03640.9103,E,36,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033216,05035.8120,N,03640.9270,E,37,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033224,05035.8102,N,03640.9991,E,39,92,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033236,05035.8088,N,03641.0932,E,40,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033238,05035.8088,N,03641.1395,E,39,91,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033244,05035.8070,N,03641.1871,E,41,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033254,05035.8056,N,03641.2747,E,42,90,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033304,05035.8024,N,03641.3635,E,38,94,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033314,05035.7953,N,03641.4523,E,38,96,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033320,05035.7857,N,03641.5180,E,35,101,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033326,05035.7811,N,03641.5503,E,34,98,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033328,05035.7797,N,03641.5759,E,35,95,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033336,05035.7818,N,03641.6377,E,36,84,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033342,05035.7875,N,03641.6970,E,23,70,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033346,05035.7889,N,03641.7112,E,19,109,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033352,05035.7818,N,03641.7201,E,15,166,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033406,05035.7271,N,03641.7421,E,22,164,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033420,05035.6749,N,03641.7691,E,27,154,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033436,05035.6536,N,03641.7883,E,14,147,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033448,05035.6273,N,03641.8117,E,22,148,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033506,05035.5758,N,03641.8579,E,24,150,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033518,05035.5353,N,03641.8977,E,23,148,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033522,05035.5261,N,03641.9055,E,22,152,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033530,05035.5076,N,03641.9133,E,12,230,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033536,05035.4966,N,03641.8863,E,21,232,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033548,05035.4625,N,03641.8220,E,29,228,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033550,05035.4593,N,03641.8167,E,29,226,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033556,05035.4327,N,03641.7808,E,32,216,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033600,05035.4213,N,03641.7677,E,31,214,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033608,05035.3911,N,03641.7396,E,26,204,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033610,05035.3787,N,03641.7304,E,29,204,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033644,05035.3293,N,03641.6995,E,1,188,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033656,05035.3158,N,03641.6984,E,4,188,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033658,05035.3137,N,03641.6984,E,12,188,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033706,05035.3002,N,03641.6970,E,4,206,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033712,05035.2970,N,03641.6778,E,15,278,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033726,05035.3027,N,03641.5876,E,30,272,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033740,05035.3087,N,03641.4949,E,31,276,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033752,05035.3144,N,03641.4061,E,31,276,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033802,05035.3137,N,03641.3482,E,16,211,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033808,05035.3041,N,03641.3482,E,10,182,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033812,05035.2920,N,03641.3454,E,20,188,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033814,05035.2853,N,03641.3443,E,20,188,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033828,05035.2366,N,03641.3340,E,23,186,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033830,05035.2267,N,03641.3313,E,20,194,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033832,05035.2199,N,03641.3276,E,14,225,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033838,05035.2185,N,03641.3056,E,19,279,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033844,05035.2256,N,03641.2630,E,31,280,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033854,05035.2345,N,03641.1742,E,38,280,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033856,05035.2370,N,03641.1562,E,39,281,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033904,05035.2437,N,03641.0893,E,41,278,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033914,05035.2533,N,03640.9863,E,39,278,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033924,05035.2622,N,03640.8961,E,38,278,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033936,05035.2725,N,03640.8073,E,33,280,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033946,05035.2782,N,03640.7211,E,34,266,,0,0,,,,3,0,0,;
&REPORT,3631,131017,033948,05035.2764,N,03640.7030,E,34,262,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034004,05035.2540,N,03640.6194,E,4,221,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034020,05035.2313,N,03640.6027,E,22,210,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034024,05035.2217,N,03640.5936,E,23,208,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034036,05035.1741,N,03640.5485,E,30,208,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034046,05035.1251,N,03640.5100,E,25,206,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034048,05035.1251,N,03640.5100,E,25,206,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034100,05035.0736,N,03640.4675,E,30,208,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034114,05035.0221,N,03640.4237,E,27,208,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034148,05034.9763,N,03640.3800,E,3,194,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034158,05034.9590,N,03640.3683,E,13,208,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034212,05034.9146,N,03640.3246,E,22,211,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034214,05034.9120,N,03640.3219,E,22,212,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034246,05034.8740,N,03640.2731,E,21,212,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034300,05034.8264,N,03640.2242,E,25,224,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034302,05034.8193,N,03640.2036,E,25,260,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034306,05034.8225,N,03640.1777,E,26,292,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034314,05034.8328,N,03640.1379,E,31,292,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034326,05034.8548,N,03640.0555,E,32,292,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034340,05034.8793,N,03639.9756,E,15,306,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034358,05034.8869,N,03639.9486,E,15,296,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034410,05034.9031,N,03639.8907,E,25,294,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034412,05034.9063,N,03639.8804,E,26,296,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034418,05034.9178,N,03639.8367,E,28,296,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034424,05034.9255,N,03639.8083,E,26,292,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034440,05034.9475,N,03639.7259,E,19,284,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034458,05034.9610,N,03639.6783,E,13,283,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034508,05034.9596,N,03639.6435,E,18,274,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034538,05034.9624,N,03639.6048,E,1,250,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034630,05034.9649,N,03639.5778,E,5,281,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034634,05034.9656,N,03639.5663,E,12,280,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034636,05034.9656,N,03639.5586,E,12,272,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034644,05034.9720,N,03639.5148,E,24,284,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034652,05034.9796,N,03639.4723,E,27,284,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034656,05034.9848,N,03639.4324,E,28,280,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034704,05034.9841,N,03639.3821,E,29,272,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034718,05034.9830,N,03639.2908,E,28,274,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034724,05034.9841,N,03639.2574,E,22,287,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034732,05034.9969,N,03639.2329,E,17,342,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034738,05035.0171,N,03639.2329,E,27,354,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034744,05035.0517,N,03639.2340,E,31,355,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034748,05035.0757,N,03639.2329,E,30,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034754,05035.1084,N,03639.2315,E,32,355,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034758,05035.1354,N,03639.2290,E,32,352,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034810,05035.1922,N,03639.2237,E,36,356,,0,0,,,,3,0,0,;
&REPORT,3631,131017,034812,05035.2203,N,03639.2198,E,38,353,,0,0,,,,3,0,0,;
